course_id,review_platform,title,school,area,subject,provider,price,level,course_length,effort_hours,published_time,time,session_open,review count,review rating,indegree,outdegree,degree,eigenvector,transitivity,constraint,closeness,betweenness,performace (t),performance (t+1),low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,url
classCentral-2452,classCentral,The Bilingual Brain,University of Houston System,Social Sciences,Psychology,Coursera,30,NA,8,5,2,4,TRUE,3,4.333333333,2,2,4,3.35E-06,1.14E-06,0.500046265,0.000126312,395.1191377,13,NA,0,0.333333333,0.666666667,0,90.33333333,https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain
classCentral-2453,classCentral,Economics of Transition and Emerging Markets,Higher School of Economics,Social Sciences,Economics,Coursera,30,Introductory,6,5.5,2,2,TRUE,1,5,1,0,1,2.53E-05,0,1.000167354,0.012664048,0,5,3,0,0,1,0,333,https://www.class-central.com/mooc/2840/coursera-economics-of-transition-and-emerging-markets
classCentral-2453,classCentral,Economics of Transition and Emerging Markets,Higher School of Economics,Social Sciences,Economics,Coursera,30,Introductory,6,5.5,2,3,TRUE,1,3,0,2,2,5.73E-06,1.000006395,0.77506077,0,0,3,0,0,1,0,0,0,https://www.class-central.com/mooc/2840/coursera-economics-of-transition-and-emerging-markets
classCentral-2454,classCentral,Welcome to Game Theory,The University of Tokyo,Social Sciences,Economics,Coursera,30,Introductory,4,4.5,2,2,TRUE,6,4.333333333,4,2,6,2.56E-05,3.11E-05,0.16683402,0.074826621,700.5,26,19,0,0.166666667,0.833333333,1,241.5,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory
classCentral-2454,classCentral,Welcome to Game Theory,The University of Tokyo,Social Sciences,Economics,Coursera,30,Introductory,4,4.5,2,3,TRUE,4,4.75,2,3,5,5.76E-06,0.300006395,0.276989513,0.008447607,3563.566104,19,12,0,0,1,0,0,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory
classCentral-2454,classCentral,Welcome to Game Theory,The University of Tokyo,Social Sciences,Economics,Coursera,30,Introductory,4,4.5,2,4,TRUE,3,4,2,2,4,3.35E-06,0.166667804,0.271844104,0.000935343,3288.810564,12,NA,0,0.333333333,0.666666667,0,0,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory
classCentral-2456,classCentral,Fundamentals of Project Planning and Management,University of Virginia,Business,Business Essentials,Coursera,36,Introductory,4,3,2,2,TRUE,6,4.333333333,3,2,5,2.56E-05,0.100031113,0.225370659,0.170614262,887.6154762,26,59,0,0.166666667,0.833333333,1.166666667,273.3333333,https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management
classCentral-2456,classCentral,Fundamentals of Project Planning and Management,University of Virginia,Business,Business Essentials,Coursera,36,Introductory,4,3,2,3,TRUE,15,3.933333333,2,6,8,5.76E-06,6.40E-06,0.125021708,0.000441896,6193.992377,59,16,0.066666667,0.2,0.733333333,0.066666667,10.6,https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management
classCentral-2457,classCentral,An Introduction to Interactive Programming in Python (Part 2),Rice University,Computer Science,Software Development,Coursera,30,Introductory,4,8.5,2,2,TRUE,1,5,0,1,1,2.54E-05,0,1.000167354,0,0,5,166,0,0,1,0,0,https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2
classCentral-2457,classCentral,An Introduction to Interactive Programming in Python (Part 2),Rice University,Computer Science,Software Development,Coursera,30,Introductory,4,8.5,2,3,TRUE,35,4.742857143,17,11,28,5.76E-06,0.018524914,0.168189034,0.128797159,7838.83995,166,77,0,0.028571429,0.971428571,0.085714286,169.5714286,https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2
classCentral-2457,classCentral,An Introduction to Interactive Programming in Python (Part 2),Rice University,Computer Science,Software Development,Coursera,30,Introductory,4,8.5,2,4,TRUE,16,4.8125,5,9,14,3.36E-06,0.054946192,0.127631295,0.003521049,5398.312153,77,NA,0,0,1,0,164.6875,https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2
classCentral-2458,classCentral,The Emergence of the Modern Middle East - Part II,Tel Aviv University,Arts and Humanities,History,Coursera,30,NA,5,2.5,2,3,TRUE,2,5,1,2,3,5.75E-06,0.333339729,0.370433637,7.13E-05,93.58604466,10,33,0,0,1,0,364,https://www.class-central.com/mooc/3204/coursera-the-emergence-of-the-modern-middle-east-part-ii
classCentral-2458,classCentral,The Emergence of the Modern Middle East - Part II,Tel Aviv University,Arts and Humanities,History,Coursera,30,NA,5,2.5,2,4,TRUE,7,4.714285714,2,5,7,3.36E-06,0.047620185,0.195823665,4.27E-08,999.352381,33,NA,0,0.142857143,0.857142857,0,0,https://www.class-central.com/mooc/3204/coursera-the-emergence-of-the-modern-middle-east-part-ii
classCentral-2459,classCentral,Valuation: Alternative Methods,University of Michigan,Business,Finance,Coursera,45,NA,6,7.5,3,4,TRUE,1,3,0,0,0,8.29E-07,0,0,4.10E-18,0,3,NA,0,1,0,0,0,https://www.class-central.com/mooc/4005/coursera-valuation-alternative-methods
classCentral-2460,classCentral,Advanced Writing,"University of California, Irvine",Language Learning,Learning English,Coursera,30,NA,4,2.5,3,3,TRUE,3,4.333333333,2,2,4,5.73E-06,0.166673062,0.345924486,0.000441051,2384.452711,13,8,0,0.333333333,0.666666667,0.333333333,0,https://www.class-central.com/mooc/4233/coursera-advanced-writing
classCentral-2460,classCentral,Advanced Writing,"University of California, Irvine",Language Learning,Learning English,Coursera,30,NA,4,2.5,3,4,TRUE,2,4,2,0,2,3.36E-06,1.14E-06,0.500046265,0.002375117,0,8,NA,0,0.5,0.5,0,0,https://www.class-central.com/mooc/4233/coursera-advanced-writing
classCentral-2461,classCentral,Strategy Formulation,Copenhagen Business School,Business,Business Strategy,Coursera,30,NA,6,NA,3,4,TRUE,1,4,2,0,2,3.34E-06,1.14E-06,0.500046265,6.36E-06,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/4207/coursera-strategy-formulation
classCentral-2462,classCentral,Mastering Data Analysis in Excel,Duke University,Data Science,Data Analysis,Coursera,30,NA,6,9,3,3,TRUE,16,1.9375,8,1,9,5.75E-06,0.166673062,0.139597474,0.044445484,1307.461124,31,7.999999998,0.8125,0,0.1875,6.6875,363.25,https://www.class-central.com/mooc/4310/coursera-mastering-data-analysis-in-excel
classCentral-2462,classCentral,Mastering Data Analysis in Excel,Duke University,Data Science,Data Analysis,Coursera,30,NA,6,9,3,4,TRUE,6,1.333333333,0,0,0,8.29E-07,0,0,4.10E-18,0,7.999999998,NA,1,0,0,1.166666667,419.6666667,https://www.class-central.com/mooc/4310/coursera-mastering-data-analysis-in-excel
classCentral-2463,classCentral,Hadoop Platform and Application Framework,"University of California, San Diego",Data Science,Data Analysis,Coursera,45,NA,5,NA,3,3,TRUE,15,2.133333333,4,5,9,5.74E-06,0.055561951,0.248642345,0.017309497,254.6845445,32,13,0.666666667,0.133333333,0.2,2.733333333,266.3333333,https://www.class-central.com/mooc/4269/coursera-hadoop-platform-and-application-framework
classCentral-2463,classCentral,Hadoop Platform and Application Framework,"University of California, San Diego",Data Science,Data Analysis,Coursera,45,NA,5,NA,3,4,TRUE,8,1.625,8,3,11,3.36E-06,0.054546592,0.194045696,0.002919147,4390.435129,13,NA,0.875,0.125,0,1.25,306.125,https://www.class-central.com/mooc/4269/coursera-hadoop-platform-and-application-framework
classCentral-2464,classCentral,Data Science in Real Life,Johns Hopkins University,Data Science,Data Analysis,Coursera,25,NA,1,5,3,3,TRUE,6,3.5,7,2,9,5.74E-06,0.027784173,0.316627906,0.012884617,1511.712479,21,9,0,0.666666667,0.333333333,0,199.3333333,https://www.class-central.com/mooc/4389/coursera-data-science-in-real-life
classCentral-2464,classCentral,Data Science in Real Life,Johns Hopkins University,Data Science,Data Analysis,Coursera,25,NA,1,5,3,4,TRUE,4,2.25,4,3,7,3.35E-06,1.14E-06,0.510250346,8.29E-05,1018.547773,9,NA,0.75,0,0.25,0,0,https://www.class-central.com/mooc/4389/coursera-data-science-in-real-life
classCentral-2465,classCentral,Building a Data Science Team,Johns Hopkins University,Data Science,Data Analysis,Coursera,25,NA,1,5,3,3,TRUE,6,3.5,4,6,10,5.74E-06,0.022228617,0.417572728,0.002579745,148.9520198,21,16,0.166666667,0.333333333,0.5,0.666666667,213.1666667,https://www.class-central.com/mooc/4391/coursera-building-a-data-science-team
classCentral-2465,classCentral,Building a Data Science Team,Johns Hopkins University,Data Science,Data Analysis,Coursera,25,NA,1,5,3,4,TRUE,5,3.2,3,5,8,3.34E-06,0.071429709,0.410290119,2.38E-06,435.5994983,16,NA,0.2,0.2,0.6,0,0,https://www.class-central.com/mooc/4391/coursera-building-a-data-science-team
classCentral-2466,classCentral,The Modern and the Postmodern (Part 2),Wesleyan University,Arts and Humanities,History,Coursera,30,NA,9,NA,3,4,TRUE,1,5,0,2,2,3.34E-06,1.14E-06,0.500046265,4.10E-18,0,5,NA,0,0,1,0,377,https://www.class-central.com/mooc/4339/coursera-the-modern-and-the-postmodern-part-2
classCentral-2469,classCentral,The Holocaust - An Introduction (II): The Final Solution,Yad Vashem,Arts and Humanities,History,Coursera,30,NA,3,NA,4,3,TRUE,2,3.5,0,2,2,5.69E-06,6.40E-06,0.500021708,0,0,7,5,0.5,0,0.5,0.5,263.5,https://www.class-central.com/mooc/5368/coursera-the-holocaust-an-introduction-ii-the-final-solution
classCentral-2469,classCentral,The Holocaust - An Introduction (II): The Final Solution,Yad Vashem,Arts and Humanities,History,Coursera,30,NA,3,NA,4,4,TRUE,1,5,1,0,1,3.36E-06,0,1.000046265,0.002375117,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/5368/coursera-the-holocaust-an-introduction-ii-the-final-solution
classCentral-2470,classCentral,Strategic Career Self-Management,State University of New York,Personal Development,Personal Development,Coursera,30,NA,6,4,3,4,TRUE,1,4,1,1,2,3.36E-06,1.14E-06,0.500046265,0.002375117,630.5459649,4,NA,0,0,1,0,233,https://www.class-central.com/mooc/5457/coursera-strategic-career-self-management
classCentral-2473,classCentral,"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,Language Learning,Learning English,Coursera,30,NA,5,NA,3,3,TRUE,1,5,0,0,0,9.58E-07,0,0,0,0,5,4,0,0,1,1,145,https://www.class-central.com/mooc/5440/coursera-speak-english-professionally-in-person-online-on-the-phone
classCentral-2473,classCentral,"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,Language Learning,Learning English,Coursera,30,NA,5,NA,3,4,TRUE,1,4,1,1,2,3.34E-06,1.14E-06,0.500046265,7.50E-07,927.6266256,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/5440/coursera-speak-english-professionally-in-person-online-on-the-phone
classCentral-2476,classCentral,Camera Control,Michigan State University,Arts and Humanities,Music and Art,Coursera,30,NA,4,2,3,4,TRUE,1,4,1,0,1,8.29E-07,0,1.000046265,1.37E-18,0,4,NA,0,0,1,0,0,https://www.class-central.com/mooc/5539/coursera-camera-control
classCentral-2480,classCentral,Introduction to Breast Cancer,Yale University,Life Sciences,Medicine & Healthcare,Coursera,30,NA,7,NA,3,3,TRUE,1,5,0,2,2,5.67E-06,6.40E-06,0.500021708,0,0,5,14,0,0,1,0,0,https://www.class-central.com/mooc/6044/coursera-introduction-to-breast-cancer
classCentral-2480,classCentral,Introduction to Breast Cancer,Yale University,Life Sciences,Medicine & Healthcare,Coursera,30,NA,7,NA,3,4,TRUE,3,4.666666667,1,3,4,3.35E-06,1.14E-06,0.250046265,4.10E-18,555,14,NA,0,0,1,0,64.66666667,https://www.class-central.com/mooc/6044/coursera-introduction-to-breast-cancer
classCentral-2482,classCentral,Tricky English Grammar,"University of California, Irvine",Language Learning,Learning English,Coursera,30,NA,4,NA,4,4,TRUE,1,2,0,0,0,8.29E-07,0,0,4.10E-18,0,2,NA,1,0,0,6,331,https://www.class-central.com/mooc/6291/coursera-tricky-english-grammar
classCentral-2484,classCentral,Finance for Everyone: Decisions,McMaster University,Business,Finance,Coursera,30,NA,5,2,3,3,TRUE,1,3,1,1,2,5.76E-06,1.000006395,0.579667555,0.001371325,935.6308674,3,0,0,1,0,0,0,https://www.class-central.com/mooc/6183/coursera-finance-for-everyone-decisions
classCentral-2485,classCentral,Big Data Integration and Processing,"University of California, San Diego",Data Science,Data Analysis,Coursera,30,Introductory,6,NA,4,4,TRUE,2,4.5,3,1,4,3.35E-06,0.166667804,0.419000126,8.28E-05,482,9,NA,0,0,1,1,968,https://www.class-central.com/mooc/6467/coursera-big-data-integration-and-processing
classCentral-2488,classCentral,Finance for Non-Financial Managers,Emory University,Business,Finance,Coursera,30,Intermediate,9,NA,4,4,TRUE,1,2,0,0,0,8.29E-07,0,0,4.10E-18,0,2,NA,1,0,0,0,331,https://www.class-central.com/mooc/6948/coursera-finance-for-non-financial-managers
classCentral-2490,classCentral,User Research and Design,University of Minnesota,Computer Science,Design and Product,Coursera,30,NA,4,NA,4,4,TRUE,2,5,2,0,2,3.35E-06,1.14E-06,0.500046265,0.000349105,0,10,NA,0,0,1,0,0,https://www.class-central.com/mooc/6924/coursera-user-research-and-design
classCentral-2503,classCentral,"Android App Components - Services, Local IPC, and Content Providers",Vanderbilt University,Computer Science,Mobile and Web Development,Coursera,30,Introductory,4,NA,4,4,TRUE,2,2.5,2,1,3,3.34E-06,1.14E-06,0.55560182,1.22E-06,482,5,NA,0.5,0.5,0,0,192.5,https://www.class-central.com/mooc/7763/coursera-android-app-components-services-local-ipc-and-content-providers
classCentral-2506,classCentral,Ecosystem Services: a Method for Sustainable Development,University of Geneva,Physical Science and Engineering,Environmental Science and Sustainability,Coursera,30,Intermediate,5,NA,4,4,TRUE,1,5,1,1,2,3.34E-06,1.14E-06,0.500046265,4.10E-18,1,5,NA,0,0,1,0,306,https://www.class-central.com/mooc/8088/coursera-ecosystem-services-a-method-for-sustainable-development
classCentral-2512,classCentral,Introduction to Mathematical Thinking,Stanford University,Math and Logic,Math and Logic,Coursera,30,Intermediate,9,9,0,2,TRUE,5,4.6,0,2,2,2.54E-05,3.11E-05,0.500167354,0,0,23,55,0,0.2,0.8,5.8,487.2,https://www.class-central.com/mooc/370/coursera-introduction-to-mathematical-thinking
classCentral-2512,classCentral,Introduction to Mathematical Thinking,Stanford University,Math and Logic,Math and Logic,Coursera,30,Intermediate,9,9,0,3,TRUE,13,4.230769231,3,6,9,5.76E-06,0.138895284,0.187249545,0.010552028,3325.983894,55,76,0.153846154,0,0.846153846,0.307692308,103.0769231,https://www.class-central.com/mooc/370/coursera-introduction-to-mathematical-thinking
classCentral-2512,classCentral,Introduction to Mathematical Thinking,Stanford University,Math and Logic,Math and Logic,Coursera,30,Intermediate,9,9,0,4,TRUE,17,4.470588235,5,2,7,3.36E-06,0.095239232,0.153594309,0.002543861,2152.571348,76,NA,0.058823529,0.058823529,0.882352941,0.176470588,94.82352941,https://www.class-central.com/mooc/370/coursera-introduction-to-mathematical-thinking
classCentral-2514,classCentral,Introduction to Systems Biology,Icahn School of Medicine at Mount Sinai,Life Sciences,Biology,Coursera,25,NA,10,7,NA,3,TRUE,3,4,1,1,2,5.76E-06,6.40E-06,0.500021708,0.017671499,2082.621986,12,4,0.333333333,0,0.666666667,0.333333333,69,https://www.class-central.com/mooc/490/coursera-introduction-to-systems-biology
classCentral-2516,classCentral,Foundations of Business Strategy,University of Virginia,Business,Business Strategy,Coursera,45,NA,4,5.5,NA,1,TRUE,2,4.5,2,0,2,0.006410256,0,0.533333333,0,0,9,17,0,0,1,2.5,617,https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy
classCentral-2516,classCentral,Foundations of Business Strategy,University of Virginia,Business,Business Strategy,Coursera,45,NA,4,5.5,NA,2,TRUE,5,3.4,1,2,3,2.56E-05,3.11E-05,0.333500687,0,146,17,32,0.2,0.4,0.4,1.8,543.6,https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy
classCentral-2516,classCentral,Foundations of Business Strategy,University of Virginia,Business,Business Strategy,Coursera,45,NA,4,5.5,NA,3,TRUE,8,4,4,4,8,5.74E-06,0.035720681,0.149327264,3.59E-05,5769.617015,32,26,0.125,0.125,0.75,0.125,26.625,https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy
classCentral-2516,classCentral,Foundations of Business Strategy,University of Virginia,Business,Business Strategy,Coursera,45,NA,4,5.5,NA,4,TRUE,6,4.333333333,1,6,7,3.36E-06,0.095239232,0.197963162,0.012102203,1527.780334,26,NA,0,0.333333333,0.666666667,0,39.83333333,https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy
classCentral-2517,classCentral,Fundamentals of Digital Image and Video Processing,Northwestern University,Physical Science and Engineering,Electrical Engineering,Coursera,30,NA,12,7,1,2,TRUE,1,5,1,0,1,2.53E-05,0,1.000167354,9.48E-05,0,5,5,0,0,1,2,0,https://www.class-central.com/mooc/724/coursera-fundamentals-of-digital-image-and-video-processing
classCentral-2517,classCentral,Fundamentals of Digital Image and Video Processing,Northwestern University,Physical Science and Engineering,Electrical Engineering,Coursera,30,NA,12,7,1,3,TRUE,1,5,2,0,2,5.76E-06,6.40E-06,0.500021708,0.017679812,0,5,13,0,0,1,0,0,https://www.class-central.com/mooc/724/coursera-fundamentals-of-digital-image-and-video-processing
classCentral-2517,classCentral,Fundamentals of Digital Image and Video Processing,Northwestern University,Physical Science and Engineering,Electrical Engineering,Coursera,30,NA,12,7,1,4,TRUE,3,4.333333333,2,2,4,3.35E-06,1.14E-06,0.250046265,2.65E-05,3186.065519,13,NA,0,0,1,0,0,https://www.class-central.com/mooc/724/coursera-fundamentals-of-digital-image-and-video-processing
classCentral-2518,classCentral,Introduction to Psychology,University of Toronto,Social Sciences,Psychology,Coursera,30,NA,12,5,NA,3,TRUE,5,4.8,3,3,6,5.74E-06,6.40E-06,0.277799486,0.004541518,1835.401768,24,20,0,0,1,0.4,0,https://www.class-central.com/mooc/647/coursera-introduction-to-psychology
classCentral-2518,classCentral,Introduction to Psychology,University of Toronto,Social Sciences,Psychology,Coursera,30,NA,12,5,NA,4,TRUE,5,4,1,1,2,3.31E-06,1.14E-06,0.500046265,5.47E-18,1,20,NA,0.2,0,0.8,0.2,150.8,https://www.class-central.com/mooc/647/coursera-introduction-to-psychology
classCentral-2519,classCentral,Drug Discovery,"University of California, San Diego",Life Sciences,Clinical Science,Coursera,36,Introductory,3,3.5,NA,4,TRUE,1,5,0,0,0,8.29E-07,0,0,4.10E-18,0,5,NA,0,0,1,0,0,https://www.class-central.com/mooc/654/coursera-drug-discovery
